Apellidos Nombre,Cargo Publico,Retribuciones2014Retribuciones2015,Fecha Inicio Relacion,Fecha Fin Relacion,Id_Dpto,Departamento,Id_Organo,Organo,Id_Centro_Organico,Centro Organico,Fecha Actualizacion
OCTAVIO URANGA ISABEL CARMEN,ASESOR/A EN COMUNICACIONES,6708704,15/01/2013,,8,08  SALUD,8,Departamento de Salud,8000000,CONSEJERIA,30/11/2015
OCTAVIO URANGA ISABEL CARMEN,ASESOR/A EN COMUNICACIONES,6708702,15/01/2013,,8,08  SALUD,8,Departamento de Salud,8000000,CONSEJERIA,22/06/2016
OLABARRIA MU%C3%OZ EMILIO,ASESOR/A DE POLITICAS SOCIALES,,18/12/2015,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
OLAIZOLA ZUBILLAGA AITOR,ASESOR/A DE POLITICA DEPARTAMENTAL,8341321,19/04/2013,09/02/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,30/11/2015
OLAIZOLA ZUBILLAGA AITOR,ASESOR/A DE POLITICA DEPARTAMENTAL,496400,19/04/2013,09/02/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
OLAIZOLA ZUBILLAGA AITOR,ASESOR/A DE POLITICA DEPARTAMENTAL,5956804,10/02/2015,16/09/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
OLANO ARANCIBIA OLATZ,DIRECTOR/A ECONOMICOFINANCIERO ATENCION PRIMARIA,5630554,01/02/2009,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60137000,ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA,30/11/2015
OLANO ARANCIBIA OLATZ,DIRECTOR/A GESTION GR4,5712810,15/05/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60137000,ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA,22/06/2016
OLAZIREGI ALUSTIZA MARIA JOSE,DIRECTOR/A PARA LA PROMOCION Y DIFUSION DEL EUSKERA,7301798,02/11/2014,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,67,Instituto Vasco Etxepare Euskal Institutua / Basque Institute,67110000,Direccion para la Promocion y Difusion del Euskera,30/11/2015
OLAZIREGI ALUSTIZA MARIA JOSE,DIRECTOR/A PARA LA PROMOCION Y DIFUSION DEL EUSKERA,7461944,02/11/2014,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,67,Instituto Vasco Etxepare Euskal Institutua / Basque Institute,67110000,DIRECCION PARA LA PROMOCION Y DIFUSION DEL EUSKERA,22/06/2016
ONDARZABAL IZAGUIRRE MARIA AINHOA,DIRECTOR/A,5609221,28/02/2014,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3230000,DIRECCION DE INTERNACIONALIZACION,30/11/2015
ONDARZABAL IZAGUIRRE MARIA AINHOA,DIRECTOR/A,6708702,28/02/2014,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3230000,DIRECCION DE INTERNACIONALIZACION,22/06/2016
OREGI BASTARRIKA ANA ISABEL,CONSEJERO/A DEL DEPARTAMENTO,9088100,17/12/2012,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9000000,CONSEJERIA,30/11/2015
OREGI BASTARRIKA ANA ISABEL,CONSEJERO/A DEL DEPARTAMENTO,9112282,17/12/2012,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9000000,CONSEJERIA,22/06/2016
OREGI BAZTERRIKA AITOR PATXI,DIRECTOR/A,3354351,01/07/2015,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3220000,DIRECCION DE ENERGIA MINAS Y ADMINISTRACION INDUSTRIAL,22/06/2016
ORMAETXEA LEGARRETA MIREN JOSU,DIRECTOR/A DE PERSONAL GR2,6570259,06/05/2014,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60123000,ORGANIZACION SANITARIA INTEGRADA BARRUALDEGALDAKAO,30/11/2015
ORMAETXEA LEGARRETA MIREN JOSU,DIRECTOR/A DE PERSONAL GR2,7251708,06/05/2014,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60123000,ORGANIZACION SANITARIA INTEGRADA BARRUALDEGALDAKAO,22/06/2016
ORMAZABAL URBIZU CARLOS,ASESOR/A EN ASUNTOS Y PROGRAMAS EUROPEOS,6708704,01/06/2013,01/08/2015,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3000000,CONSEJERIA,30/11/2015
ORMAZABAL URBIZU CARLOS,ASESOR/A EN ASUNTOS Y PROGRAMAS EUROPEOS,3914278,01/06/2013,01/08/2015,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3000000,CONSEJERIA,22/06/2016
OROZ IZAGUIRRE VICTOR,VICECONSEJERO/A,7867383,25/04/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3400000,VICECONSEJERIA DE AGRICULTURA PESCA Y POLITICA ALIMENTARIA,30/11/2015
OROZ IZAGUIRRE VICTOR,VICECONSEJERO/A,7877303,25/04/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3400000,VICECONSEJERIA DE AGRICULTURA PESCA Y POLITICA ALIMENTARIA,22/06/2016
ORTEGA ETCHEVERRY PAUL,DIRECTOR/A,6708700,23/01/2013,,1,01  LEHENDAKARITZA,62,Agencia Vasca de Cooperacion al Desarrollo,62010000,Direccion de la Agencia Vasca de Cooperacion al Desarrollo,30/11/2015
ORTEGA ETCHEVERRY PAUL,DIRECTOR/A,6708700,23/01/2013,,1,01  LEHENDAKARITZA,62,Agencia Vasca de Cooperacion al Desarrollo,62010000,DIRECCION,22/06/2016
ORTIZ CEREZO MARIA ARANZAZU,DIRECTOR/A DE ENFERMERIA ATENCION PRIMARIA,5441794,17/11/2011,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60114000,COMARCA ARABA,30/11/2015
ORTIZ CEREZO MARIA ARANZAZU,DIRECTOR/A DE ENFERMERIA ATENCION PRIMARIA,5538819,17/11/2011,31/12/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60114000,COMARCA ARABA,22/06/2016
OSTOLAZA ARCAUZ NOEMI,ASESOR/A DE ESTUDIOS Y PROGRAMAS,6708704,22/05/2013,09/02/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,30/11/2015
OSTOLAZA ARCAUZ NOEMI,ASESOR/A DE ESTUDIOS Y PROGRAMAS,3689522,22/05/2013,09/02/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
OSTOLAZA ARCAUZ NOEMI,ASESOR/A DE ESTUDIOS Y PROGRAMAS,3019180,10/02/2015,12/06/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
OSTOLAZA ARCAUZ NOEMI,DIRECTOR/A,3689522,13/06/2015,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4010000,DIRECCION DEL GABINETE Y COMUNICACION,22/06/2016
OTAEGUI MURUA JUAN M%C3%,PRESIDENTE/A,,13/05/2010,22/12/2014,88,88  Otros Entes LEY 1/2014 de 26 de junio,204,Consejo Economico y Social Vasco,204010000,Consejo Economico y Social Vasco,30/11/2015
PAGOLA AIZPIRI SARA,DELEGADO/A,11069360,19/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1250000,DELEGACION EUSKADI EN ARGENTINAMERCOSUR,30/11/2015
PAGOLA AIZPIRI SARA,DELEGADO/A,11069358,19/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1250000,DELEGACION EUSKADI EN ARGENTINAMERCOSUR,22/06/2016
PALENZUELA MAESO SILVIA,ASESOR/A COMUNIC DEPARTAM Y PORTAVOCIA GOBIERNO,6708704,19/04/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2000000,CONSEJERIA,30/11/2015
PALENZUELA MAESO SILVIA,ASESOR/A COMUNIC DEPARTAM Y PORTAVOCIA GOBIERNO,6717160,19/04/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2000000,CONSEJERIA,22/06/2016
PALOMINO ZUBIAURRE I%C3%IGO,DIRECTOR/A GENERAL DE LA SOCIEDAD,4503061,30/01/2013,29/07/2014,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,167,Eusko Trenbideak / Ferrocarriles Vascos SA,167010000,Eusko Trenbideak / Ferrocarriles Vascos SA,30/11/2015
PARIENTE DE PRADA JOSE IGNACIO,DIRECTOR/A,6708702,14/05/2012,,88,88  Otros Entes LEY 1/2014 de 26 de junio,206,Agencia Vasca de Proteccion de Datos,206010000,Agencia Vasca de Proteccion de Datos,30/11/2015
PARIENTE DE PRADA JOSE IGNACIO,DIRECTOR/A,6825838,14/05/2012,28/01/2016,88,88  Otros Entes LEY 1/2014 de 26 de junio,206,AVPD Agencia Vasca de Proteccion de Datos,206010000,DIRECCION,22/06/2016
PEDROSA RODERO FRANCISCO JAVIER,DIRECTOR/A DE PERSONAL GR1,5873360,26/03/2015,31/12/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60111000,ORGANIZACION SANITARIA INTEGRADA ARABA,22/06/2016
PEDROSA RODERO FRANCISCO JAVIER,DIRECTOR/A DE PERSONAL GR3,6375049,11/03/2013,25/03/2015,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60134000,ORGANIZACION SANITARIA INTEGRADA BAJO DEBA,30/11/2015
PEDROSA RODERO FRANCISCO JAVIER,DIRECTOR/A DE PERSONAL GR3,1500472,11/03/2013,25/03/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60134000,ORGANIZACION SANITARIA INTEGRADA DEBABARRENA,22/06/2016
PE%C3%A MARTINEZ JESUS M%C3%,SECRETARIO/A GENERAL (NIVEL VICECONSEJERO),8423273,19/12/2012,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1100000,SECRETARIA GENERAL DE LA PRESIDENCIA,30/11/2015
PE%C3%A MARTINEZ JESUS M%C3%,SECRETARIO/A GENERAL (NIVEL VICECONSEJERO),8442141,19/12/2012,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1100000,SECRETARIA GENERAL DE LA PRESIDENCIA,22/06/2016
PEREA ARANDIA JOSU,DIRECTOR/A DE GESTION DEL DOMINIO PUBLICO,7067800,12/05/2008,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,61,URA Agencia Vasca del Agua,61140000,DIRECCION GESTION DOMINIO PUBLICO,30/11/2015
PEREA ARANDIA JOSU,DIRECTOR/A DE GESTION DEL DOMINIO PUBLICO,7209323,12/05/2008,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,61,URA Agencia Vasca del Agua,61140000,DIRECCION GESTION DOMINIO PUBLICO,22/06/2016
PEREIRA RODRIGUEZ CARLOS JOSE,DIRECTOR/A GERENTE GR2,8233885,23/03/2010,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60127000,RED DE SALUD MENTAL DE BIZKAIA,30/11/2015
PEREIRA RODRIGUEZ CARLOS JOSE,DIRECTOR/A GERENTE GR2,8356183,23/03/2010,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60127000,RED DE SALUD MENTAL DE BIZKAIA,22/06/2016
PEREZ DE EULATE GONZALEZ BEGO%C3%A,DIRECTOR/A,7216682,19/04/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2210000,DIRECCION DE DESARROLLO ESTATUTARIO,30/11/2015
PEREZ DE EULATE GONZALEZ BEGO%C3%A,DIRECTOR/A,7333703,19/04/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2210000,DIRECCION DE DESARROLLO ESTATUTARIO,22/06/2016
PEREZ DE SAN ROMAN URTEAGA ROBERTO,ASESOR/A ASUNTOS AGROPECUARIOS Y PESQUEROS,6708704,19/04/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3000000,CONSEJERIA,30/11/2015
PEREZ DE SAN ROMAN URTEAGA ROBERTO,ASESOR/A ASUNTOS AGROPECUARIOS Y PESQUEROS,6708701,19/04/2013,20/02/2016,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3000000,CONSEJERIA,22/06/2016
PEREZ IRAZUSTA M%C3% ITZIAR,DIRECTOR/A GERENTE GR3,7448330,01/02/2013,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60133000,ORGANIZACION SANITARIA INTEGRADA BIDASOA,30/11/2015
PEREZ IRAZUSTA M%C3% ITZIAR,DIRECTOR/A GERENTE GR3,7504772,01/02/2013,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60133000,ORGANIZACION SANITARIA INTEGRADA BIDASOA,22/06/2016
PETRICORENA ARBELAIZ LUIS MARIA,DIRECTOR/A,6708704,19/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1150000,DIRECCION DE GOBIERNO ABIERTO,30/11/2015
PETRICORENA ARBELAIZ LUIS MARIA,DIRECTOR/A,6708702,19/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1150000,DIRECCION DE GOBIERNO ABIERTO,22/06/2016
POMBO ORTIZ ARTI%C3%ANO I%C3%IGO,VICECONSEJERO/A,8460024,25/04/2013,12/06/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4200000,VICECONSEJERIA DE POLITICAS SOCIALES,30/11/2015
POMBO ORTIZ ARTI%C3%ANO I%C3%IGO,VICECONSEJERO/A,3054739,25/04/2013,12/06/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4200000,VICECONSEJERIA DE POLITICAS SOCIALES,22/06/2016
PUJANA URIARTE MARIA JOSE,DIRECTOR/A DE PERSONAL GR4,5899707,12/05/2008,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60113000,RED DE SALUD MENTAL DE ARABA,30/11/2015
PUJANA URIARTE MARIA JOSE,DIRECTOR/A DE PERSONAL GR4,5948204,12/05/2008,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60113000,RED DE SALUD MENTAL DE ARABA,22/06/2016
RABANAL RETOLAZA SANTIAGO,DIRECTOR/A GERENTE GR1,8596569,07/02/2013,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60121000,ORGANIZACION SANITARIA INTEGRADA EZKERRALDEA ENKARTERRI CRUCES,30/11/2015
RABANAL RETOLAZA SANTIAGO,DIRECTOR/A GERENTE GR1,8704318,01/01/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60121000,ORGANIZACION SANITARIA INTEGRADA EZKERRALDEA ENKARTERRI CRUCES,22/06/2016
RAMIREZ SAMANIEGO M%C3% LOURDES,DIRECTOR/A DE ENFERMERIA GR1,6807152,26/01/2013,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60111000,HOSPITAL UNIVERSITARIO ARABA,30/11/2015
RAMIREZ SAMANIEGO M%C3% LOURDES,DIRECTOR/A DE ENFERMERIA GR1,6919582,26/01/2013,31/12/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60111000,ORGANIZACION SANITARIA INTEGRADA ARABA,22/06/2016
REDONDO LERTXUNDI JON,DIRECTOR/A,6708704,25/04/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6630000,DIRECCION DE JUVENTUD Y DEPORTES,30/11/2015
REDONDO LERTXUNDI JON,DIRECTOR/A,6708702,25/04/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6630000,DIRECCION DE JUVENTUD Y DEPORTES,22/06/2016
REGULEZ ARI%C3%O PILAR,DIRECTOR/A MEDICO GR2,7846855,06/05/2014,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60123000,ORGANIZACION SANITARIA INTEGRADA BARRUALDEGALDAKAO,30/11/2015
REGULEZ ARI%C3%O PILAR,DIRECTOR/A MEDICO GR2,8009301,06/05/2014,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60123000,ORGANIZACION SANITARIA INTEGRADA BARRUALDEGALDAKAO,22/06/2016
REKA ESPARZA ANA MARIA,DIRECTOR/A,6708704,08/02/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7010000,DIRECCION DE GABINETE DEL CONSEJERO O LA CONSEJERA,30/11/2015
REKA ESPARZA ANA MARIA,DIRECTOR/A,6708702,08/02/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7010000,DIRECCION DE GABINETE DEL CONSEJERO O LA CONSEJERA,22/06/2016
RETES SARATXAGA ARANTXA,DIRECTOR/A ECONOMICOFINANCIERO GR1,7697571,15/12/2008,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60131000,ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA,30/11/2015
RETES SARATXAGA ARANTXA,DIRECTOR/A ECONOMICOFINANCIERO GR1,7795772,01/01/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60131000,ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA,22/06/2016
ROCH IZARD JOSE ORIOL,DIRECTOR/A GENERAL DE LA SOCIEDAD,2366735,25/08/2014,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,165,Orquesta de Euskadi SA,165010000,Orquesta de Euskadi SA,30/11/2015
ROCH IZARD JOSE ORIOL,DIRECTOR/A GENERAL DE LA SOCIEDAD,6993770,25/08/2014,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,165,Orquesta de Euskadi SA,165010000,DIRECCION GENERAL / GERENCIA,22/06/2016
RODRIGUEZ GUTIERREZ CLAUDIO,ASESOR/A DE TRANSPORTES,7290974,10/05/2013,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9000000,CONSEJERIA,30/11/2015
RODRIGUEZ GUTIERREZ CLAUDIO,ASESOR/A DE TRANSPORTES,7369286,10/05/2013,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9000000,CONSEJERIA,22/06/2016
RODRIGUEZ ITURRIZAR ANA ISABEL,DIRECTOR/A DE ENFERMERIA GR2,6206209,23/03/2010,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60127000,RED DE SALUD MENTAL DE BIZKAIA,30/11/2015
RODRIGUEZ ITURRIZAR ANA ISABEL,DIRECTOR/A DE ENFERMERIA GR2,6285418,23/03/2010,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60127000,RED DE SALUD MENTAL DE BIZKAIA,22/06/2016
RODRIGUEZ RAMIREZ M%C3% CARMEN,DIRECTOR/A DE ENFERMERIA GR1,7423178,01/01/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60131000,ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA,22/06/2016
RODRIGUEZ RAMIREZ M%C3% CARMEN,DIRECTOR/A DE ENFERMERIA ATENCION PRIMARIA,5682489,31/03/1995,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60137000,ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA,30/11/2015
RODRIGUEZ RODRIGUEZ MCARMEN,DIRECTOR/A GERENTE GR4,7151023,01/11/2005,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60126000,HOSPITAL GORLIZ,30/11/2015
RODRIGUEZ RODRIGUEZ MCARMEN,DIRECTOR/A GERENTE GR4,7240152,01/11/2005,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60126000,HOSPITAL GORLIZ,22/06/2016
RUIZ DE ANGULO DEL CAMPO MARIA ALMUDENA,DIRECTOR/A,6708704,25/04/2013,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9310000,DIRECCION DE INFRAESTRUCTURAS DEL TRANSPORTE,30/11/2015
RUIZ DE ANGULO DEL CAMPO MARIA ALMUDENA,DIRECTOR/A,6708702,25/04/2013,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,9,Departamento de Medio Ambiente y Politica Territorial,9310000,DIRECCION DE INFRAESTRUCTURAS DEL TRANSPORTE,22/06/2016
RUIZ DE EGUINO LANGARIKA JAIME,DIRECTOR/A ECONOMICOFINANCIERO GR3,6283352,01/08/2006,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60135000,ORGANIZACION SANITARIA INTEGRADA ALTO DEBA,30/11/2015
RUIZ DE EGUINO LANGARIKA JAIME,DIRECTOR/A ECONOMICOFINANCIERO GR3,6375932,01/08/2006,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60135000,ORGANIZACION SANITARIA INTEGRADA ALTO DEBA,22/06/2016
RUIZ DE VERGARA LAORDEN CARLOS,DIRECTOR/A GERENTE GR4,6953078,16/03/1995,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60112000,HOSPITAL LEZA,30/11/2015
RUIZ DE VERGARA LAORDEN CARLOS,DIRECTOR/A GERENTE GR4,7060393,16/03/1995,31/12/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60112000,ORGANIZACION SANITARIA INTEGRADA ARABAKO ERRIOXA,22/06/2016
RUIZ ECHEVARRIA MIREN AMAIA,DIRECTOR/A MEDICO GR2,7630104,05/05/2014,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60122000,ORGANIZACION SANITARIA INTEGRADA BILBAOBASURTO,30/11/2015
RUIZ ECHEVARRIA MIREN AMAIA,DIRECTOR/A MEDICO GR2,7791055,05/05/2014,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60122000,ORGANIZACION SANITARIA INTEGRADA BILBAOBASURTO,22/06/2016
SABAS OLABARRIA JOSE LUIS,DIRECTOR/A GENERAL,4631766,14/06/2015,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,68,ETS Euskal Trenbide Sarea  Red Ferroviaria Vasca,68010000,DIRECCION GENERAL / GERENCIA,22/06/2016
SAEZ MOLINUEVO GARBI%C3%E,DIRECTOR/A,6708704,10/01/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7230000,DIRECCION DE TRAFICO,30/11/2015
SAEZ MOLINUEVO GARBI%C3%E,DIRECTOR/A,5362462,10/01/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7230000,DIRECCION DE TRAFICO,22/06/2016
SAGARDUI GOIKOETXEA MIREN GOTZONE,DIRECTOR/A,6955756,11/01/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,53,LANBIDE Servicio Vasco de Empleo,53120000,DIRECCION DE ACTIVACION LABORAL,30/11/2015
SAGARDUI GOIKOETXEA MIREN GOTZONE,DIRECTOR/A,6976444,11/01/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,53,LANBIDE Servicio Vasco de Empleo,53120000,DIRECCION DE ACTIVACION LABORAL,22/06/2016
SAGARMINAGA UGALDE MIREN IDOIA,DIRECTOR/A DE PERSONAL GR4,5927894,01/02/2006,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60126000,HOSPITAL GORLIZ,30/11/2015
SAGARMINAGA UGALDE MIREN IDOIA,DIRECTOR/A DE PERSONAL GR4,6013864,01/02/2006,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60126000,HOSPITAL GORLIZ,22/06/2016
SAIZ GARITAONANDIA ALBERTO,DIRECTOR/A,6708704,10/01/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2230000,DIRECCION DE LO CONTENCIOSO,30/11/2015
SAIZ GARITAONANDIA ALBERTO,DIRECTOR/A,6708702,10/01/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2230000,DIRECCION DE LO CONTENCIOSO,22/06/2016
SAIZ RUIZ DE LOIZAGA FATIMA,VOCAL COMISION JURIDICA ASESORA DE EUSKADI,7216316,11/11/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,49,COJUAE Comision Juridica Asesora de Euskadi,49000000,COMISION JURIDICA ASESORA DE EUSKADI,30/11/2015
SAIZ RUIZ DE LOIZAGA FATIMA,VOCAL COMISION JURIDICA ASESORA DE EUSKADI,7338568,11/11/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,49,COJUAE Comision Juridica Asesora de Euskadi,49000000,COMISION JURIDICA ASESORA DE EUSKADI,22/06/2016
SALAZAR IRUSTA DANIEL,DIRECTOR/A DE PERSONAL GR3,2992797,06/07/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60134000,ORGANIZACION SANITARIA INTEGRADA DEBABARRENA,22/06/2016
SAN EMETERIO MARTINEZ ENCARNACION,DIRECTOR/A MEDICO ATENCION PRIMARIA,6975158,26/02/2010,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60128000,ORGANIZACION SANITARIA INTEGRADA URIBE,30/11/2015
SAN EMETERIO MARTINEZ ENCARNACION,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR3,7285172,15/05/2015,29/02/2016,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60128000,ORGANIZACION SANITARIA INTEGRADA URIBE,22/06/2016
SANCHEZ GONZALEZ DE MATAUCO JUAN LUIS,DIRECTOR/A DE ENFERMERIA GR4,5255419,09/01/2006,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60112000,HOSPITAL LEZA,30/11/2015
SANCHEZ GONZALEZ DE MATAUCO JUAN LUIS,DIRECTOR/A DE ENFERMERIA GR4,5344045,09/01/2006,31/12/2015,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60112000,ORGANIZACION SANITARIA INTEGRADA ARABAKO ERRIOXA,22/06/2016
SANZ DE GALDEANO EQUIZA JOSE MARIA SILVANO,DIRECTOR/A DE PLANIFICACION Y OBRAS,7095500,01/05/2008,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,61,URA Agencia Vasca del Agua,61130000,DIRECCION DE PLANIFICACION Y OBRAS,30/11/2015
SANZ DE GALDEANO EQUIZA JOSE MARIA SILVANO,DIRECTOR/A DE PLANIFICACION Y OBRAS,7218184,01/05/2008,,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,61,URA Agencia Vasca del Agua,61130000,DIRECCION DE PLANIFICACION Y OBRAS,22/06/2016
